name,area_name,city_name,state_name,country_name,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,river,beach,strollers,forest,city-walk,partially-paved,kids,rails-trails,dogs,waterfall,dogs-leash,ada,paved,hot-springs,views,dogs-no,cave,historic-site,wildlife,wild-flowers,lake,mountain-biking,surfing,off-road-driving,camping,walking,fishing,whitewater-kayaking,road-biking,horseback-riding,rails-trails,skiing,backpacking,scenic-driving,paddle-sports,sea-kayaking,canoeing,trail-running,bike-touring,birding,rock-climbing,cross-country-skiing,snowshoeing,ice-climbing,snowboarding,hiking,fly-fishing,nature-trips,update_name,update_state,trail_url,Lat,Lng
Black Rock Canyon Trail to Warren Peak,Joshua Tree National Park,Yucca Valley,California,United States,8046.7,311.8104,5,out and back,4.5,76,"['dogs-no', 'views']","['hiking', 'trail-running']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Black-Rock-Canyon-Trail-to-Warren-Peak,California,https://www.alltrails.com/trail/us/California/Black-Rock-Canyon-Trail-to-Warren-Peak,34.07138,-116.39113
Ladybug Camp Trail,Sequoia National Park,Three Rivers,California,United States,11587.248,594.9696,3,out and back,4.0,82,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Ladybug-Camp-Trail,California,https://www.alltrails.com/trail/us/California/Ladybug-Camp-Trail,36.35001,-118.76461
El Capitan Loop,Yosemite National Park,Yosemite Valley,California,United States,34600.81,1588.9224,7,loop,4.5,15,"['forest', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'hiking']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,El-Capitan-Loop,California,https://www.alltrails.com/trail/us/California/El-Capitan-Loop,37.74212,-119.60212
Artist Point Trail,Yosemite National Park,Yosemite Valley,California,United States,3701.482,225.8568,3,out and back,4.0,46,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Artist-Point-Trail,California,https://www.alltrails.com/trail/us/California/Artist-Point-Trail,37.71508,-119.67698
Franklin Lakes Trail,Sequoia National Park,Three Rivers,California,United States,18024.608,1053.9984,5,out and back,4.5,35,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Franklin-Lakes-Trail,California,https://www.alltrails.com/trail/us/California/Franklin-Lakes-Trail,36.45305,-118.59643
Grand Canyon of the Tuolumne,Yosemite National Park,Yosemite Valley,California,United States,92858.918,3507.9432,3,loop,5.0,16,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'camping', 'hiking']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Grand-Canyon-of-the-Tuolumne,California,https://www.alltrails.com/trail/us/California/Grand-Canyon-of-the-Tuolumne,37.87,-119.64876
Keys View Loop to Inspiration Point Trail,Joshua Tree National Park,Thousand Palms,California,United States,1931.208,152.7048,1,loop,4.5,53,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Keys-View-Loop-to-Inspiration-Point-Trail,California,https://www.alltrails.com/trail/us/California/Keys-View-Loop-to-Inspiration-Point-Trail,33.92689,-116.18735
Young Lakes Trail Loop,Yosemite National Park,Yosemite Valley,California,United States,27680.648,833.9328,3,loop,4.5,56,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Young-Lakes-Trail-Loop,California,https://www.alltrails.com/trail/us/California/Young-Lakes-Trail-Loop,37.87746,-119.35324
May Lake,Yosemite National Park,Yosemite Valley,California,United States,4506.152,151.7904,3,out and back,4.5,74,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,May-Lake,California,https://www.alltrails.com/trail/us/California/May-Lake,37.83276,-119.49093
Elizabeth Lake Trail,Yosemite National Park,Yosemite Valley,California,United States,7885.766,256.9464,3,out and back,4.5,62,"['dogs-no', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'walking']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Elizabeth-Lake-Trail,California,https://www.alltrails.com/trail/us/California/Elizabeth-Lake-Trail,37.87052,-119.35592
Hetch Hetchy Loop via Lake Vernon,Yosemite National Park,Groveland,California,United States,41520.972,1725.7776,5,loop,4.5,56,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Hetch-Hetchy-Loop-via-Lake-Vernon,California,https://www.alltrails.com/trail/us/California/Hetch-Hetchy-Loop-via-Lake-Vernon,37.94559,-119.78842
North View and Maze Trails,Joshua Tree National Park,Twentynine Palms,California,United States,9495.106,208.788,3,loop,4.5,81,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']",['hiking'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,North-View-and-Maze-Trails,California,https://www.alltrails.com/trail/us/California/North-View-and-Maze-Trails,34.08105,-116.24199
Panorama Trail to Little Yosemite Valley,Yosemite National Park,Yosemite Valley,California,United States,33796.14,1193.9016,5,out and back,5.0,30,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Panorama-Trail-to-Little-Yosemite-Valley,California,https://www.alltrails.com/trail/us/California/Panorama-Trail-to-Little-Yosemite-Valley,37.72704,-119.57498
Big Stump Loop Trail,Kings Canyon National Park,Dunlap,California,United States,2896.812,71.9328,1,loop,4.5,76,"['dogs-no', 'kids', 'wild-flowers']","['hiking', 'nature-trips']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Big-Stump-Loop-Trail,California,https://www.alltrails.com/trail/us/California/Big-Stump-Loop-Trail,36.72091,-118.97058
Balconies Cave Trail,Pinnacles National Park,Paicines,California,United States,4184.284,121.92,3,out and back,4.5,75,"['cave', 'dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']",['hiking'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Balconies-Cave-Trail,California,https://www.alltrails.com/trail/us/California/Balconies-Cave-Trail,36.49191,-121.20958
Sunrise Lakes Trail,Yosemite National Park,Yosemite Valley,California,United States,15127.796,727.8624,5,out and back,4.5,30,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Sunrise-Lakes-Trail,California,https://www.alltrails.com/trail/us/California/Sunrise-Lakes-Trail,37.82575,-119.4701
Eagle Peak Trail,Yosemite National Park,Yosemite Valley,California,United States,23013.562,1836.7248,5,out and back,4.5,39,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']",['hiking'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eagle-Peak-Trail,California,https://www.alltrails.com/trail/us/California/Eagle-Peak-Trail,37.74134,-119.60095
Tuolumne Meadows to Yosemite Valley Trail,Yosemite National Park,Yosemite Valley,California,United States,43774.048,657.7584,3,point to point,5.0,19,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Tuolumne-Meadows-to-Yosemite-Valley-Trail,California,https://www.alltrails.com/trail/us/California/Tuolumne-Meadows-to-Yosemite-Valley-Trail,37.87705,-119.33825
Chaos Crags Trail,Lassen Volcanic National Park,Old Station,California,United States,6437.36,301.752,3,out and back,4.5,88,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'snowshoeing', 'trail-running']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,Chaos-Crags-Trail,California,https://www.alltrails.com/trail/us/California/Chaos-Crags-Trail,40.53591,-121.5594
Lyell Canyon and Vogelsang Loop Trail,Yosemite National Park,Yosemite Valley,California,United States,31543.064,684.8856,7,loop,4.5,25,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,Lyell-Canyon-and-Vogelsang-Loop-Trail,California,https://www.alltrails.com/trail/us/California/Lyell-Canyon-and-Vogelsang-Loop-Trail,37.87652,-119.34551
Lower Chilnualna Falls Trail,Yosemite National Park,Yosemite Valley,California,United States,965.604,76.8096,3,out and back,4.5,71,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wildlife']","['birding', 'hiking', 'walking']",1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Lower-Chilnualna-Falls-Trail,California,https://www.alltrails.com/trail/us/California/Lower-Chilnualna-Falls-Trail,37.54834,-119.63394
Scorpion Bay to Cavern Point Loop,Channel Islands National Park,Ventura,California,United States,2574.944,84.7344,1,loop,4.5,74,"['beach', 'cave', 'dogs-no', 'historic-site', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'paddle-sports', 'trail-running', 'walking', 'sea-kayaking']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,Scorpion-Bay-to-Cavern-Point-Loop,California,https://www.alltrails.com/trail/us/California/Scorpion-Bay-to-Cavern-Point-Loop,34.04903,-119.5575
Berdoo Canyon,Joshua Tree National Park,Twentynine Palms,California,United States,39106.962,410.8704,3,point to point,4.5,102,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'off-road-driving', 'scenic-driving']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Berdoo-Canyon,California,https://www.alltrails.com/trail/us/California/Berdoo-Canyon,34.0062,-116.08486
Artists Drive,Death Valley National Park,Death Valley,California,United States,15610.598,503.8344,1,point to point,4.5,55,"['kids', 'paved', 'views', 'wild-flowers', 'wildlife']","['road-biking', 'scenic-driving']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Artists-Drive,California,https://www.alltrails.com/trail/us/California/Artists-Drive,36.33004,-116.83007
Mono Pass Trail,Yosemite National Park,Lee Vining,California,United States,17380.872,503.8344,3,out and back,4.5,62,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Mono-Pass-Trail,California,https://www.alltrails.com/trail/us/California/Mono-Pass-Trail,37.8909,-119.26293
Balconies Trail to Machete Ridge,Pinnacles National Park,Paicines,California,United States,2253.076,32.9184,1,out and back,4.5,68,"['dogs-no', 'kids']","['hiking', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Balconies-Trail-to-Machete-Ridge,California,https://www.alltrails.com/trail/us/California/Balconies-Trail-to-Machete-Ridge,36.49185,-121.20952
Ostrander Lake Trail,Yosemite National Park,Yosemite Valley,California,United States,19151.146,544.9824,3,out and back,4.5,67,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Ostrander-Lake-Trail,California,https://www.alltrails.com/trail/us/California/Ostrander-Lake-Trail,37.66685,-119.60389
Tharp's Log Trail,Sequoia National Park,Three Rivers,California,United States,3379.614,65.8368,3,out and back,4.5,45,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tharp's-Log-Trail,California,https://www.alltrails.com/trail/us/California/Tharp's-Log-Trail,36.55493,-118.74971
Pohono Trail Glacier Point to Inspiration Point,Yosemite National Park,Yosemite Valley,California,United States,19312.08,615.696,3,point to point,5.0,34,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Pohono-Trail-Glacier-Point-to-Inspiration-Point,California,https://www.alltrails.com/trail/us/California/Pohono-Trail-Glacier-Point-to-Inspiration-Point,37.72686,-119.57381
High View Nature Trail,Joshua Tree National Park,Yucca Valley,California,United States,2092.142,97.8408,3,loop,4.5,92,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,High-View-Nature-Trail,California,https://www.alltrails.com/trail/us/California/High-View-Nature-Trail,34.07652,-116.39906
Yosemite Valley to Tuolumne Meadows Trail,Yosemite National Park,Yosemite Valley,California,United States,34761.744,2081.784,3,point to point,4.5,11,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Yosemite-Valley-to-Tuolumne-Meadows-Trail,California,https://www.alltrails.com/trail/us/California/Yosemite-Valley-to-Tuolumne-Meadows-Trail,37.74339,-119.5857
Buena Vista Trail,Kings Canyon National Park,Stony Creek Village,California,United States,3218.68,125.8824,1,out and back,4.5,56,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Buena-Vista-Trail,California,https://www.alltrails.com/trail/us/California/Buena-Vista-Trail,36.71824,-118.89684
Four Mile Trail to Panorama Trail Loop,Yosemite National Park,Yosemite Valley,California,United States,26232.242,1355.7504,7,loop,5.0,51,"['forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Four-Mile-Trail-to-Panorama-Trail-Loop,California,https://www.alltrails.com/trail/us/California/Four-Mile-Trail-to-Panorama-Trail-Loop,37.73397,-119.60189
Cluster Lakes Loop Trail,Lassen Volcanic National Park,Old Station,California,United States,16737.136,451.7136,3,loop,4.5,36,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Cluster-Lakes-Loop-Trail,California,https://www.alltrails.com/trail/us/California/Cluster-Lakes-Loop-Trail,40.49452,-121.42323
Lodgepole and Willow Meadow,Sequoia National Park,Three Rivers,California,United States,5471.756,178.9176,1,out and back,4.5,25,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Lodgepole-and-Willow-Meadow,California,https://www.alltrails.com/trail/us/California/Lodgepole-and-Willow-Meadow,36.60456,-118.72403
Swinging Bridge Trail,Yosemite National Park,Yosemite Valley,California,United States,1931.208,17.9832,1,out and back,4.5,60,"['dogs-no', 'forest', 'kids', 'river', 'wild-flowers']","['birding', 'hiking', 'walking']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Swinging-Bridge-Trail,California,https://www.alltrails.com/trail/us/California/Swinging-Bridge-Trail,37.54627,-119.62943
Rancheria Falls Trail,Yosemite National Park,Long Barn,California,United States,19151.146,797.9664,3,out and back,4.5,33,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Rancheria-Falls-Trail,California,https://www.alltrails.com/trail/us/California/Rancheria-Falls-Trail,37.94624,-119.78792
Boiling Springs Lake Loop Trail,Lassen Volcanic National Park,Old Station,California,United States,3701.482,75.8952,1,loop,4.5,41,"['dogs-no', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Boiling-Springs-Lake-Loop-Trail,California,https://www.alltrails.com/trail/us/California/Boiling-Springs-Lake-Loop-Trail,40.44391,-121.40467
Joshua Tree National Park Geology OHV Tour Road,Joshua Tree National Park,Twentynine Palms,California,United States,27519.714,482.8032,3,loop,4.5,49,"['views', 'wild-flowers', 'wildlife']","['mountain-biking', 'nature-trips', 'off-road-driving', 'scenic-driving']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Joshua-Tree-National-Park-Geology-OHV-Tour-Road,California,https://www.alltrails.com/trail/us/California/Joshua-Tree-National-Park-Geology-OHV-Tour-Road,34.00616,-116.0849
Nine Lakes Basin Loop Trail,Sequoia National Park,Three Rivers,California,United States,91732.38,4140.708,5,loop,5.0,9,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Nine-Lakes-Basin-Loop-Trail,California,https://www.alltrails.com/trail/us/California/Nine-Lakes-Basin-Loop-Trail,36.59665,-118.73493
Cold Boiling Lake Trail to Bumpass Hell Trail,Lassen Volcanic National Park,Old Station,California,United States,8690.436,305.7144,3,out and back,4.5,89,"['dogs-no', 'forest', 'lake', 'hot-springs', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Cold-Boiling-Lake-Trail-to-Bumpass-Hell-Trail,California,https://www.alltrails.com/trail/us/California/Cold-Boiling-Lake-Trail-to-Bumpass-Hell-Trail,40.45992,-121.47442
Road's End to the Bailey Bridge,Kings Canyon National Park,Hume,California,United States,7081.096,63.7032,1,loop,4.5,42,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Road's-End-to-the-Bailey-Bridge,California,https://www.alltrails.com/trail/us/California/Road's-End-to-the-Bailey-Bridge,36.79439,-118.58391
Yosemite Grand Tour,Yosemite National Park,Yosemite Valley,California,United States,24301.034,1325.88,5,loop,5.0,21,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Yosemite-Grand-Tour,California,https://www.alltrails.com/trail/us/California/Yosemite-Grand-Tour,37.73897,-119.57274
Wawona Meadow Loop Trail,Yosemite National Park,Yosemite Valley,California,United States,5793.624,74.9808,1,loop,4.0,76,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Wawona-Meadow-Loop-Trail,California,https://www.alltrails.com/trail/us/California/Wawona-Meadow-Loop-Trail,37.53617,-119.65637
Merced Grove Trail,Yosemite National Park,Yosemite Valley,California,United States,6598.294,228.9048,1,out and back,4.0,76,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,Merced-Grove-Trail,California,https://www.alltrails.com/trail/us/California/Merced-Grove-Trail,37.76321,-119.84228
West Valley Loop Trail,Yosemite National Park,Yosemite Valley,California,United States,10621.644,130.7592,1,loop,4.5,25,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'road-biking', 'snowshoeing', 'trail-running', 'walking', 'horseback-riding']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,West-Valley-Loop-Trail,California,https://www.alltrails.com/trail/us/California/West-Valley-Loop-Trail,37.71652,-119.65116
High Peaks and Bear Gulch Loop Trail,Pinnacles National Park,Paicines,California,United States,12391.918,591.9216,5,loop,4.5,44,"['cave', 'dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,High-Peaks-and-Bear-Gulch-Loop-Trail,California,https://www.alltrails.com/trail/us/California/High-Peaks-and-Bear-Gulch-Loop-Trail,36.48104,-121.18142
