,Trail Name,compound,RF_Sentiment,name_from_alltrails,name,area_name,city_name,state_name,country_name,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,river,beach,strollers,forest,city-walk,partially-paved,kids,rails-trails,dogs,waterfall,dogs-leash,ada,paved,hot-springs,views,dogs-no,cave,historic-site,wildlife,wild-flowers,lake,mountain-biking,surfing,off-road-driving,camping,walking,fishing,whitewater-kayaking,road-biking,horseback-riding,rails-trails.1,skiing,backpacking,scenic-driving,paddle-sports,sea-kayaking,canoeing,trail-running,bike-touring,birding,rock-climbing,cross-country-skiing,snowshoeing,ice-climbing,snowboarding,hiking,fly-fishing,nature-trips,update_name,update_state,trail_url,Lat,Lng
486,Bald Mountain,0.87356,1,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Saguaro National Park,Tucson,Arizona,United States,40877.236,1961.9976,7,out and back,4.5,7,"['dogs-no', 'views']","['backpacking', 'camping', 'hiking', 'trail-running', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,32.23516,-110.68657
487,Balsam Mountain Road,0.7885500000000001,1,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Saguaro National Park,Tucson,Arizona,United States,40877.236,1961.9976,7,out and back,4.5,7,"['dogs-no', 'views']","['backpacking', 'camping', 'hiking', 'trail-running', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,32.23516,-110.68657
488,Brasstown Bald Mountain,0.7084400000000001,0,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Saguaro National Park,Tucson,Arizona,United States,40877.236,1961.9976,7,out and back,4.5,7,"['dogs-no', 'views']","['backpacking', 'camping', 'hiking', 'trail-running', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,32.23516,-110.68657
489,Carter Mountain Orchard,0.42751,0,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Saguaro National Park,Tucson,Arizona,United States,40877.236,1961.9976,7,out and back,4.5,7,"['dogs-no', 'views']","['backpacking', 'camping', 'hiking', 'trail-running', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,32.23516,-110.68657
490,Red Mountain Pass,0.85402,1,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Saguaro National Park,Tucson,Arizona,United States,40877.236,1961.9976,7,out and back,4.5,7,"['dogs-no', 'views']","['backpacking', 'camping', 'hiking', 'trail-running', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,32.23516,-110.68657
491,Slide Mountain,0.64183,0,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Saguaro National Park,Tucson,Arizona,United States,40877.236,1961.9976,7,out and back,4.5,7,"['dogs-no', 'views']","['backpacking', 'camping', 'hiking', 'trail-running', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,32.23516,-110.68657
492,Stony Man Mountain Hike,0.90363,1,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Mica Mountain via Douglas Spring and Cow Head Saddle Trail,Saguaro National Park,Tucson,Arizona,United States,40877.236,1961.9976,7,out and back,4.5,7,"['dogs-no', 'views']","['backpacking', 'camping', 'hiking', 'trail-running', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Mica-Mountain-via-Douglas-Spring-and-Cow-Head-Saddle-Trail,32.23516,-110.68657
493,Bald Mountain Trail,0.868,1,Lady Mountain Trail,Lady Mountain Trail,Zion National Park,Springdale,Utah,United States,4023.35,812.9016,5,out and back,4.5,9,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Lady-Mountain-Trail,Utah,https://www.alltrails.com/trail/us/Utah/Lady-Mountain-Trail,37.25205,-112.95615
494,Bald Peak State Park,0.3435399999999999,0,King Canyon Trail to Wasson Peak,King Canyon Trail to Wasson Peak,Saguaro National Park,Tucson,Arizona,United States,11426.314,560.832,3,out and back,4.5,135,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,King-Canyon-Trail-to-Wasson-Peak,Arizona,https://www.alltrails.com/trail/us/Arizona/King-Canyon-Trail-to-Wasson-Peak,32.24717,-111.16717
495,King Canyon Trail,0.70134,0,King Canyon Trail to Wasson Peak,King Canyon Trail to Wasson Peak,Saguaro National Park,Tucson,Arizona,United States,11426.314,560.832,3,out and back,4.5,135,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,King-Canyon-Trail-to-Wasson-Peak,Arizona,https://www.alltrails.com/trail/us/Arizona/King-Canyon-Trail-to-Wasson-Peak,32.24717,-111.16717
496,Mineral King Road,0.10736,0,King Canyon Trail to Wasson Peak,King Canyon Trail to Wasson Peak,Saguaro National Park,Tucson,Arizona,United States,11426.314,560.832,3,out and back,4.5,135,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,King-Canyon-Trail-to-Wasson-Peak,Arizona,https://www.alltrails.com/trail/us/Arizona/King-Canyon-Trail-to-Wasson-Peak,32.24717,-111.16717
497,Mineral King Valley,0.76582,1,King Canyon Trail to Wasson Peak,King Canyon Trail to Wasson Peak,Saguaro National Park,Tucson,Arizona,United States,11426.314,560.832,3,out and back,4.5,135,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,King-Canyon-Trail-to-Wasson-Peak,Arizona,https://www.alltrails.com/trail/us/Arizona/King-Canyon-Trail-to-Wasson-Peak,32.24717,-111.16717
498,Pinnacle Peak Park,0.91824,1,King Canyon Trail to Wasson Peak,King Canyon Trail to Wasson Peak,Saguaro National Park,Tucson,Arizona,United States,11426.314,560.832,3,out and back,4.5,135,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,King-Canyon-Trail-to-Wasson-Peak,Arizona,https://www.alltrails.com/trail/us/Arizona/King-Canyon-Trail-to-Wasson-Peak,32.24717,-111.16717
499,Sandia Peak Tramway,0.6808799999999999,0,King Canyon Trail to Wasson Peak,King Canyon Trail to Wasson Peak,Saguaro National Park,Tucson,Arizona,United States,11426.314,560.832,3,out and back,4.5,135,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,King-Canyon-Trail-to-Wasson-Peak,Arizona,https://www.alltrails.com/trail/us/Arizona/King-Canyon-Trail-to-Wasson-Peak,32.24717,-111.16717
500,Barker Dam Trail,0.48025,0,Barker Dam Nature Trail,Barker Dam Nature Trail,Joshua Tree National Park,Twentynine Palms,California,United States,2896.812,19.812,1,out and back,4.5,480,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,Barker-Dam-Nature-Trail,California,https://www.alltrails.com/trail/us/California/Barker-Dam-Nature-Trail,34.02511,-116.14173
501,Bartlett Cove,0.67079,0,Bartlett Cove Forest Loop Trail,Bartlett Cove Forest Loop Trail,Glacier Bay National Park,Gustavus,Alaska,United States,1770.274,33.8328,1,loop,4.5,14,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'sea-kayaking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,Bartlett-Cove-Forest-Loop-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Bartlett-Cove-Forest-Loop-Trail,58.45462,-135.88312
502,Deadman's Cove,0.66834,0,Bartlett Cove Forest Loop Trail,Bartlett Cove Forest Loop Trail,Glacier Bay National Park,Gustavus,Alaska,United States,1770.274,33.8328,1,loop,4.5,14,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'sea-kayaking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,Bartlett-Cove-Forest-Loop-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Bartlett-Cove-Forest-Loop-Trail,58.45462,-135.88312
503,Loop Trail,0.7133,0,Bartlett Cove Forest Loop Trail,Bartlett Cove Forest Loop Trail,Glacier Bay National Park,Gustavus,Alaska,United States,1770.274,33.8328,1,loop,4.5,14,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'sea-kayaking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,Bartlett-Cove-Forest-Loop-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Bartlett-Cove-Forest-Loop-Trail,58.45462,-135.88312
504,Quarry Cove,0.511325,0,Bartlett Cove Forest Loop Trail,Bartlett Cove Forest Loop Trail,Glacier Bay National Park,Gustavus,Alaska,United States,1770.274,33.8328,1,loop,4.5,14,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'sea-kayaking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,Bartlett-Cove-Forest-Loop-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Bartlett-Cove-Forest-Loop-Trail,58.45462,-135.88312
505,Baskins Creek Falls,0.7869200000000001,1,Baskins Creek Trail and Baskins Creek Falls,Baskins Creek Trail and Baskins Creek Falls,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,10299.776,529.7424,3,out and back,4.5,159,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Baskins-Creek-Trail-and-Baskins-Creek-Falls,Tennessee,https://www.alltrails.com/trail/us/Tennessee/Baskins-Creek-Trail-and-Baskins-Creek-Falls,35.67745,-83.47853
506,Baxter Creek Trail,0.9201,1,Baxter Creek Trail,Baxter Creek Trail,Great Smoky Mountains National Park,Waynesville,North Carolina,United States,25266.638,1522.7808,5,point to point,4.5,7,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Baxter-Creek-Trail,North-Carolina,https://www.alltrails.com/trail/us/North-Carolina/Baxter-Creek-Trail,35.75111,-83.10966
507,Bay Trail,0.7216400000000001,0,Pelican Bay Trail,Pelican Bay Trail,Channel Islands National Park,Ventura,California,United States,6437.36,249.936,3,out and back,4.5,10,"['cave', 'dogs-no', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Pelican-Bay-Trail,California,https://www.alltrails.com/trail/us/California/Pelican-Bay-Trail,34.01749,-119.68349
508,Beachcroft Path Trail,0.71445,0,Beachcroft Path Trail,Beachcroft Path Trail,Acadia National Park,Bar Harbor,Maine,United States,3379.614,289.8648,3,out and back,4.5,85,"['dogs-leash', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Beachcroft-Path-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Beachcroft-Path-Trail,44.35841,-68.20551
509,Bear Cave Trail,0.8527699999999999,1,Beard Cane Trail,Beard Cane Trail,Great Smoky Mountains National Park,Tallassee,Tennessee,United States,29772.79,865.9368,5,out and back,3.5,6,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Beard-Cane-Trail,Tennessee,https://www.alltrails.com/trail/us/Tennessee/Beard-Cane-Trail,35.64563,-83.80542
510,Bear Lake,0.85997,1,Bear Lake Nature Trail,Bear Lake Nature Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,1126.538,12.8016,1,loop,4.5,724,"['ada', 'dogs-no', 'forest', 'lake', 'kids', 'paved', 'river', 'strollers', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'snowboarding']",1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,Bear-Lake-Nature-Trail,Colorado,https://www.alltrails.com/trail/us/Colorado/Bear-Lake-Nature-Trail,40.31191,-105.64577
511,Bear Lake Trailhead,0.8936,1,Lake Nanita and Nokoni via Bear Lake Trailhead,Lake Nanita and Nokoni via Bear Lake Trailhead,Rocky Mountain National Park,Estes Park,Colorado,United States,39589.764,2365.8576,7,out and back,4.5,2,"['views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Lake-Nanita-and-Nokoni-via-Bear-Lake-Trailhead,Colorado,https://www.alltrails.com/trail/us/Colorado/Lake-Nanita-and-Nokoni-via-Bear-Lake-Trailhead,40.31194,-105.64584
512,Beaver Islands Trail,0.8360799999999999,1,Bar Island Trail,Bar Island Trail,Acadia National Park,Bar Harbor,Maine,United States,2896.812,51.816,1,out and back,4.0,250,"['beach', 'dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Bar-Island-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Bar-Island-Trail,44.3921,-68.21009
513,Beaver Lake Trail,0.50768,0,Bear Lake Trail,Bear Lake Trail,Everglades National Park,Homestead,Florida,United States,12552.852,2.7432,1,out and back,3.0,6,"['dogs-no', 'lake', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Bear-Lake-Trail,Florida,https://www.alltrails.com/trail/us/Florida/Bear-Lake-Trail,25.14393,-80.92357
514,Beaver Pond Overlook,0.4841,0,Beaver Pond Overlook Trail,Beaver Pond Overlook Trail,Voyageurs National Park,Kabetogama,Minnesota,United States,482.802,1.8288,1,out and back,3.5,10,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Beaver-Pond-Overlook-Trail,Minnesota,https://www.alltrails.com/trail/us/Minnesota/Beaver-Pond-Overlook-Trail,48.42288,-92.84588
515,Beaver Ponds Loop Trail,0.69802,0,Beaver Ponds Loop Trail,Beaver Ponds Loop Trail,Yellowstone National Park,Gardiner,Montana,United States,8851.37,232.8672,3,loop,4.5,187,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'cross-country-skiing', 'horseback-riding']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,Beaver-Ponds-Loop-Trail,Montana,https://www.alltrails.com/trail/us/Montana/Beaver-Ponds-Loop-Trail,44.97375,-110.70442
516,Bechler Ranger Station Trailhead,0.8748,1,Rim-to-Rim: North Kaibab to South Kaibab Trailhead,Rim-to-Rim: North Kaibab to South Kaibab Trailhead,Grand Canyon National Park,North Rim,Arizona,United States,31060.262,1666.9512,7,point to point,5.0,38,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running', 'horseback-riding']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Rim-to-Rim:-North-Kaibab-to-South-Kaibab-Trailhead,Arizona,https://www.alltrails.com/trail/us/Arizona/Rim-to-Rim:-North-Kaibab-to-South-Kaibab-Trailhead,36.21689,-112.05678
517,Pulliam Creek Trailhead,0.7945777777777778,1,Rim-to-Rim: North Kaibab to South Kaibab Trailhead,Rim-to-Rim: North Kaibab to South Kaibab Trailhead,Grand Canyon National Park,North Rim,Arizona,United States,31060.262,1666.9512,7,point to point,5.0,38,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running', 'horseback-riding']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Rim-to-Rim:-North-Kaibab-to-South-Kaibab-Trailhead,Arizona,https://www.alltrails.com/trail/us/Arizona/Rim-to-Rim:-North-Kaibab-to-South-Kaibab-Trailhead,36.21689,-112.05678
518,Bechler River Trail,0.8537,1,Bechler River Cutoff Trail,Bechler River Cutoff Trail,Yellowstone National Park,Yellowstone National Park,Wyoming,United States,5632.69,50.9016,3,out and back,4.0,1,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Bechler-River-Cutoff-Trail,Wyoming,https://www.alltrails.com/trail/us/Wyoming/Bechler-River-Cutoff-Trail,44.14923,-111.04637
519,Beech Cliff Loop,0.8659800000000001,1,Beech Cliff Trail via Beech Cliff Loop,Beech Cliff Trail via Beech Cliff Loop,Acadia National Park,Mount Desert,Maine,United States,2253.076,166.7256,3,loop,4.5,66,"['dogs-leash', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Beech-Cliff-Trail-via-Beech-Cliff-Loop,Maine,https://www.alltrails.com/trail/us/Maine/Beech-Cliff-Trail-via-Beech-Cliff-Loop,44.31527,-68.34355
520,Cliff Trail,0.92217,1,Beech Cliff Trail via Beech Cliff Loop,Beech Cliff Trail via Beech Cliff Loop,Acadia National Park,Mount Desert,Maine,United States,2253.076,166.7256,3,loop,4.5,66,"['dogs-leash', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Beech-Cliff-Trail-via-Beech-Cliff-Loop,Maine,https://www.alltrails.com/trail/us/Maine/Beech-Cliff-Trail-via-Beech-Cliff-Loop,44.31527,-68.34355
521,Beech Mountain Trail,0.67038,0,Beech Mountain Loop Trail,Beech Mountain Loop Trail,Acadia National Park,Mount Desert,Maine,United States,1931.208,105.7656,3,loop,4.5,230,"['dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Beech-Mountain-Loop-Trail,Maine,https://www.alltrails.com/trail/us/Maine/Beech-Mountain-Loop-Trail,44.31514,-68.34318
522,Belly River,0.73295,0,Belly River Trail to Cosley Lake,Belly River Trail to Cosley Lake,Glacier National Park,Babb,Montana,United States,28646.252,571.8048,5,out and back,4.5,24,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Belly-River-Trail-to-Cosley-Lake,Montana,https://www.alltrails.com/trail/us/Montana/Belly-River-Trail-to-Cosley-Lake,48.99598,-113.65968
523,Berkeley Fire Trails,0.6995899999999999,0,Valley View and Wild Dog Trails,Valley View and Wild Dog Trails,Saguaro National Park,Tucson,Arizona,United States,4345.218,75.8952,3,loop,3.0,2,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Valley-View-and-Wild-Dog-Trails,Arizona,https://www.alltrails.com/trail/us/Arizona/Valley-View-and-Wild-Dog-Trails,32.27707,-111.19774
524,Bristlecone Trails,0.91712,1,Valley View and Wild Dog Trails,Valley View and Wild Dog Trails,Saguaro National Park,Tucson,Arizona,United States,4345.218,75.8952,3,loop,3.0,2,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Valley-View-and-Wild-Dog-Trails,Arizona,https://www.alltrails.com/trail/us/Arizona/Valley-View-and-Wild-Dog-Trails,32.27707,-111.19774
